Year,Region,AgeGroup,MigrationRate
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
2012,Chungcheongnam-do,중년,1.7
2012,Chungcheongnam-do,노인,0.534375
2012,,어린이,3.465
2012,,청소년,3.025
2012,,청년,2.067857142857143
2012,,중년,1.7
2012,,노인,0.534375
2012,Jeollanam-do,어린이,3.465
2012,Jeollanam-do,청소년,3.025
2012,Jeollanam-do,청년,2.067857142857143
2012,Jeollanam-do,중년,1.7
2012,Jeollanam-do,노인,0.534375
2012,Gyeongsangbuk-do,어린이,3.465
2012,Gyeongsangbuk-do,청소년,3.025
2012,Gyeongsangbuk-do,청년,2.067857142857143
2012,Gyeongsangbuk-do,중년,1.7
2012,Gyeongsangbuk-do,노인,0.534375
2012,Gyeongsangnam-do,어린이,3.465
2012,Gyeongsangnam-do,청소년,3.025
2012,Gyeongsangnam-do,청년,2.067857142857143
2012,Gyeongsangnam-do,중년,1.7
2012,Gyeongsangnam-do,노인,0.534375
2012,Jeju,어린이,3.465
2012,Jeju,청소년,3.025
2012,Jeju,청년,2.067857142857143
2012,Jeju,중년,1.7
2012,Jeju,노인,0.534375
2012,Whole country,어린이,3.465
2012,Whole country,청소년,3.025
2012,Whole country,청년,2.067857142857143
2012,Whole country,중년,1.7
2012,Whole country,노인,0.534375
2012,Seoul,어린이,3.465
2012,Seoul,청소년,3.025
2012,Seoul,청년,2.067857142857143
2012,Seoul,중년,1.7
2012,Seoul,노인,0.534375
2012,Busan,어린이,3.465
2012,Busan,청소년,3.025
2012,Busan,청년,2.067857142857143
2012,Busan,중년,1.7
2012,Busan,노인,0.534375
2012,Daegu,어린이,3.465
2012,Daegu,청소년,3.025
2012,Daegu,청년,2.067857142857143
2012,Daegu,중년,1.7
2012,Daegu,노인,0.534375
2012,Incheon,어린이,3.465
2012,Incheon,청소년,3.025
2012,Incheon,청년,2.067857142857143
2012,Incheon,중년,1.7
2012,Incheon,노인,0.534375
2012,Gwangju,어린이,3.465
2012,Gwangju,청소년,3.025
2012,Gwangju,청년,2.067857142857143
2012,Gwangju,중년,1.7
2012,Gwangju,노인,0.534375
2012,Daejeon,어린이,3.465
2012,Daejeon,청소년,3.025
2012,Daejeon,청년,2.067857142857143
2012,Daejeon,중년,1.7
2012,Daejeon,노인,0.534375
2012,Ulsan,어린이,3.465
2012,Ulsan,청소년,3.025
2012,Ulsan,청년,2.067857142857143
2012,Ulsan,중년,1.7
2012,Ulsan,노인,0.534375
2012,Sejong,어린이,3.465
2012,Sejong,청소년,3.025
2012,Sejong,청년,2.067857142857143
2012,Sejong,중년,1.7
2012,Sejong,노인,0.534375
2012,Gyeonggi-do,어린이,3.465
2012,Gyeonggi-do,청소년,3.025
2012,Gyeonggi-do,청년,2.067857142857143
2012,Gyeonggi-do,중년,1.7
2012,Gyeonggi-do,노인,0.534375
2012,Gangwon-do,어린이,3.465
2012,Gangwon-do,청소년,3.025
2012,Gangwon-do,청년,2.067857142857143
2012,Gangwon-do,중년,1.7
2012,Gangwon-do,노인,0.534375
2012,Chungcheongbuk-do,어린이,3.465
2012,Chungcheongbuk-do,청소년,3.025
2012,Chungcheongbuk-do,청년,2.067857142857143
2012,Chungcheongbuk-do,중년,1.7
2012,Chungcheongbuk-do,노인,0.534375
2012,Chungcheongnam-do,어린이,3.465
2012,Chungcheongnam-do,청소년,3.025
2012,Chungcheongnam-do,청년,2.067857142857143
